university_id,course_name,entity_id,relevance_score,confidence_score,wikipedia_link,matched_positions,matched_text,wikidata_id,freebase_id,VERIFICADOS
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Integral,1,8.632,http://en.wikipedia.org/wiki/Integral,[66],integration,Q80091,/m/03_14,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Number,0.7964,2.361,http://en.wikipedia.org/wiki/Number,[364],number,Q11563,/m/05fwb,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Series (mathematics),1,12.53,http://en.wikipedia.org/wiki/Series_(mathematics),"[89, 90]",infinite series,Q170198,/m/03yfv,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Total order,0.2127,3.523,http://en.wikipedia.org/wiki/Total_order,"[274, 275]",linear order,Q369377,/m/07gj6,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Function (mathematics),1,4.884,http://en.wikipedia.org/wiki/Function_(mathematics),[264],function,Q11348,/m/01sz53,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Linear differential equation,1,5.337,http://en.wikipedia.org/wiki/Linear_differential_equation,"[407, 408]",constant coefficient,Q1129902,/m/021fzd,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Coefficient,0.2113,4.632,http://en.wikipedia.org/wiki/Coefficient,[408],coefficient,Q50700,/m/0dhxn,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Surface of revolution,0.3915,3.53,http://en.wikipedia.org/wiki/Surface_of_revolution,"[247, 248, 249]",surface of revolution,Q849425,/m/01wqky,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Area,0.7281,1.427,http://en.wikipedia.org/wiki/Area,[489],areas,Q11500,/m/0n0j,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Polar coordinate system,0.9536,9.168,http://en.wikipedia.org/wiki/Polar_coordinate_system,[488],polar,Q62494,/m/068sn,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Taylor series,1,14.6,http://en.wikipedia.org/wiki/Taylor_series,"[357, 358]",Taylor series,Q131187,/m/07hdv,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Calculus,1,19.23,http://en.wikipedia.org/wiki/Calculus,[41],calculus,Q149972,/m/01lgy,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Exponential decay,0.5486,1.094,http://en.wikipedia.org/wiki/Exponential_decay,"[530, 531]",Decaying exponential,Q574576,/m/01wtzt,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Improper integral,0.553,4.113,http://en.wikipedia.org/wiki/Improper_integral,"[334, 335]",improper integrals,Q464118,/m/01yqs1,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Real number,0.7752,38.12,http://en.wikipedia.org/wiki/Real_number,"[230, 231]",real numbers,Q12916,/m/06dvm,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Arithmetic,0.7173,13.23,http://en.wikipedia.org/wiki/Arithmetic,[148],arithmetic,Q11205,/m/013sg,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Troubleshooting,0.4355,1.811,http://en.wikipedia.org/wiki/Troubleshooting,[110],troubleshooting,Q2078905,/m/05qjyz,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Exponential function,1,1.135,http://en.wikipedia.org/wiki/Exponential_function,"[531, 532]",exponential equations,Q168698,/m/02mxh,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Graph (discrete mathematics),0.5025,3.451,http://en.wikipedia.org/wiki/Graph_(discrete_mathematics),[142],order,Q141488,,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Matter,0.3367,4.125,http://en.wikipedia.org/wiki/Matter,[181],matter,Q35758,/m/04yhz,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Zero of a function,0.5108,1.163,http://en.wikipedia.org/wiki/Zero_of_a_function,[512],root,Q214604,/m/01rcrb,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Sequence,0.7653,11.15,http://en.wikipedia.org/wiki/Sequence,[239],sequences,Q133250,/m/06x_d,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Ratio,0.492,4.095,http://en.wikipedia.org/wiki/Ratio,[508],ratio,Q3481047,/m/0m1mr,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Recruit training,0.2062,0.9838,http://en.wikipedia.org/wiki/Recruit_training,"[9, 10]",basic training,Q1550460,/m/0193ny,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Integration by parts,0.9912,5.641,http://en.wikipedia.org/wiki/Integration_by_parts,"[460, 461, 462]",Integration by parts,Q273328,/m/012trw,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Trigonometric integral,0.4045,3.662,http://en.wikipedia.org/wiki/Trigonometric_integral,"[464, 465]",trigonometric integrals,Q1094282,/m/01kjx1,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Trigonometric functions,0.8982,11.87,http://en.wikipedia.org/wiki/Trigonometric_functions,[464],trigonometric,Q93344,/m/011bsls_,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Derivative,1,17.89,http://en.wikipedia.org/wiki/Derivative,[35],derivative,Q29175,/m/026k0,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Mathematical notation,0.4814,3.941,http://en.wikipedia.org/wiki/Mathematical_notation,"[429, 430]",mathematical notation,Q1140046,/m/01pgxd,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Problem solving,0.6025,3.052,http://en.wikipedia.org/wiki/Problem_solving,"[314, 315]",problem solving,Q730920,/m/053w_z,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Parametric equation,0.9281,16.84,http://en.wikipedia.org/wiki/Parametric_equation,"[485, 486]",parametric curves,Q35889,/m/02rq1x,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Curve,0.7711,5.491,http://en.wikipedia.org/wiki/Curve,[486],curves,Q161973,/m/0m8xx,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Calculation,0.2093,2.584,http://en.wikipedia.org/wiki/Calculation,[483],calculation,Q622821,/m/01jpbw,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Concept,0.3529,0.9733,http://en.wikipedia.org/wiki/Concept,[213],concepts,Q151885,/m/0203b,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Linear equation,0.78,9.555,http://en.wikipedia.org/wiki/Linear_equation,"[533, 534]",linear equations,Q484637,/m/04gkt,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Information,0.4111,3.265,http://en.wikipedia.org/wiki/Information,[366],information,Q11028,/m/03y39,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Initial value problem,0.7752,4.55,http://en.wikipedia.org/wiki/Initial_value_problem,"[294, 295]",initial conditions,Q10167591,/m/02hnwy,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Cartesian coordinate system,0.5933,39.58,http://en.wikipedia.org/wiki/Cartesian_coordinate_system,"[347, 348]",Cartesian coordinates,Q62912,/m/0gffkp8,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Technology,0.3914,3.736,http://en.wikipedia.org/wiki/Technology,[43],technology,Q11016,/m/07c1v,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,String (computer science),0.4609,1.028,http://en.wikipedia.org/wiki/String_(computer_science),[260],string,Q184754,/m/06x16,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Geometry,0.7993,10.51,http://en.wikipedia.org/wiki/Geometry,[74],geometric,Q8087,/m/025x7g_,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Convergent series,0.7108,2.784,http://en.wikipedia.org/wiki/Convergent_series,[235],convergence,Q1211057,/m/05sk2k,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Second-order logic,0.4766,1.825,http://en.wikipedia.org/wiki/Second-order_logic,[278],second-order,Q1548746,/m/01y3yt,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Fixed point (mathematics),0.5717,4.149,http://en.wikipedia.org/wiki/Fixed_point_(mathematics),"[379, 380]",fixed point,Q217608,/m/029w36,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Differential equation,0.8825,20.56,http://en.wikipedia.org/wiki/Differential_equation,"[54, 55]",Differential Equations,Q11214,/m/050fdl,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Power series,1,9.732,http://en.wikipedia.org/wiki/Power_series,"[122, 123]",power series,Q206925,/m/0g9y0,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Fraction (mathematics),0.5339,4.755,http://en.wikipedia.org/wiki/Fraction_(mathematics),[469],Fractions,Q66055,/m/05pv68,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Graph of a function,0.4706,4.981,http://en.wikipedia.org/wiki/Graph_of_a_function,[300],graph,Q182598,/m/0l_1w,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Length,0.06834,2.736,http://en.wikipedia.org/wiki/Length,[475],length,Q36253,/m/04psy,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Solution,0.2803,2.515,http://en.wikipedia.org/wiki/Solution,[96],solution,Q5447188,/m/073l3,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Complex number,0.9924,31.06,http://en.wikipedia.org/wiki/Complex_number,"[451, 452]",complex numbers,Q11567,/m/01rm2,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Divergence,0.7314,3.764,http://en.wikipedia.org/wiki/Divergence,[332],divergence,Q189000,/m/029xs,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Ordinary differential equation,1,7.214,http://en.wikipedia.org/wiki/Ordinary_differential_equation,[540],inhomogeneous,Q465274,/m/0h3rxzk,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Theorem,0.4307,4.487,http://en.wikipedia.org/wiki/Theorem,[39],theorems,Q65943,/m/07m71,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Mathematics,0.7826,65.96,http://en.wikipedia.org/wiki/Mathematics,[429],mathematical,Q395,/m/04rjg,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Partial fraction decomposition,0.796,2.788,http://en.wikipedia.org/wiki/Partial_fraction_decomposition,"[468, 469]",Partial Fractions,Q431617,/m/01krz4,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Fundamental theorem of calculus,0.8628,16.7,http://en.wikipedia.org/wiki/Fundamental_theorem_of_calculus,"[38, 39, 40, 41]",fundamental theorems of calculus,Q1217677,/m/0bq73,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Arc length,0.8794,1.078,http://en.wikipedia.org/wiki/Arc_length,"[342, 343, 344]",lengths of curves,Q670036,/m/064p41,
MATE1214,Calculo Integral con Ecuaciones Diferenciales,Textbook,0.3776,3.07,http://en.wikipedia.org/wiki/Textbook,[421],textbook,Q83790,/m/01lph_,
ISIS3301,Inteligencia de Negocios,Goal,0.7564,2.146,http://en.wikipedia.org/wiki/Goal,[83],objectives,Q4503831,/m/03g_1kv,
ISIS3301,Inteligencia de Negocios,,0,0.5,,"[76, 77, 78]",of Business Intelligence,None,None,
ISIS3301,Inteligencia de Negocios,Methodology,0.3182,3.073,http://en.wikipedia.org/wiki/Methodology,[203],methodologies,Q185698,/m/02xgdd,
ISIS3301,Inteligencia de Negocios,Data structure,0.2496,5.418,http://en.wikipedia.org/wiki/Data_structure,"[33, 34]",data structures,Q175263,/m/02cjl,
ISIS3301,Inteligencia de Negocios,Data,0.4158,9.139,http://en.wikipedia.org/wiki/Data,[33],data,Q42848,/m/026sq,
ISIS3301,Inteligencia de Negocios,Technology,0.428,4.987,http://en.wikipedia.org/wiki/Technology,[205],technologies,Q11016,/m/07c1v,
ISIS3301,Inteligencia de Negocios,Information,0.4806,6.464,http://en.wikipedia.org/wiki/Information,[342],information,Q11028,/m/03y39,
ISIS3301,Inteligencia de Negocios,Organization,0.5393,2.199,http://en.wikipedia.org/wiki/Organization,[176],organizations,Q43229,/m/0qb7t,
ISIS3301,Inteligencia de Negocios,Mining,0.3889,2.821,http://en.wikipedia.org/wiki/Mining,[149],mining,Q44497,/m/053rd,
ISIS3301,Inteligencia de Negocios,Data mining,0.6878,12.81,http://en.wikipedia.org/wiki/Data_mining,"[148, 149]",data mining,Q172491,/m/0blvg,
ISIS3301,Inteligencia de Negocios,Information architecture,0.1494,1.601,http://en.wikipedia.org/wiki/Information_architecture,"[342, 343]",information architecture,Q845921,/m/019ds_,
ISIS3301,Inteligencia de Negocios,Architecture,0.506,4.816,http://en.wikipedia.org/wiki/Architecture,[343],architecture,Q12271,/m/03nfmq,
ISIS3301,Inteligencia de Negocios,Dashboard (business),0.8923,1.132,http://en.wikipedia.org/wiki/Dashboard_(business),[345],dashboards,Q4343952,/m/05szhhr,
ISIS3301,Inteligencia de Negocios,Tool,0.2979,0.9967,http://en.wikipedia.org/wiki/Tool,[208],tools,Q39546,/m/07k1x,
ISIS3301,Inteligencia de Negocios,Design,0.636,1.977,http://en.wikipedia.org/wiki/Design,[126],Design,Q82604,/m/02cwm,
ISIS3301,Inteligencia de Negocios,Warehouse,0.3991,1.046,http://en.wikipedia.org/wiki/Warehouse,[350],warehouses,Q181623,/m/02nzw0,
ISIS3301,Inteligencia de Negocios,Decision-making,0.5538,2.677,http://en.wikipedia.org/wiki/Decision-making,"[13, 14]",decision making,Q1331926,/m/01nccs,
ISIS3301,Inteligencia de Negocios,"Extract, transform, load",1,9.122,"http://en.wikipedia.org/wiki/Extract,_transform,_load",[129],ETL,Q1276130,/m/01jr1p,
ISIS3301,Inteligencia de Negocios,Strategy,0.6438,1.051,http://en.wikipedia.org/wiki/Strategy,[191],strategies,Q185451,/m/07b7r,
ISIS3301,Inteligencia de Negocios,Data model,0.7968,4.25,http://en.wikipedia.org/wiki/Data_model,"[111, 112]",data modeling,Q1172480,/m/0l7js,
ISIS3301,Inteligencia de Negocios,Problem solving,0.7666,1.057,http://en.wikipedia.org/wiki/Problem_solving,"[145, 146]",solve problems,Q730920,/m/053w_z,
ISIS3301,Inteligencia de Negocios,Data warehouse,1,12.78,http://en.wikipedia.org/wiki/Data_warehouse,"[349, 350]",data warehouses,Q193351,/m/0274f,
ISIS3301,Inteligencia de Negocios,Online analytical processing,1,1.185,http://en.wikipedia.org/wiki/Online_analytical_processing,"[110, 111]",Multidimensional data,Q642514,/m/05h2fv,
ISIS3301,Inteligencia de Negocios,Solution,0.1267,2.721,http://en.wikipedia.org/wiki/Solution,[30],solution,Q5447188,/m/073l3,
ISIS3301,Inteligencia de Negocios,Intelligence,0.4385,3.602,http://en.wikipedia.org/wiki/Intelligence,[78],Intelligence,Q83500,/m/02kwz2,
ISIS3301,Inteligencia de Negocios,Business,0.502,1.425,http://en.wikipedia.org/wiki/Business,[77],Business,Q4830453,/m/09s1f,
ISIS3301,Inteligencia de Negocios,Business intelligence,1,11.24,http://en.wikipedia.org/wiki/Business_intelligence,"[77, 78]",Business Intelligence,Q6662173,/m/016jq3,
ISIS3301,Inteligencia de Negocios,System,0.7979,1.534,http://en.wikipedia.org/wiki/System,[96],system,Q58778,/m/0bj6r,
ISIS3301,Inteligencia de Negocios,Data mart,0.3493,5.377,http://en.wikipedia.org/wiki/Data_mart,"[135, 136]",Data Marts,Q1061166,/m/01s6ss,
ISIS3302,"Modelado, Simulación, y Optimización",Conceptual model,0.9325,1.199,http://en.wikipedia.org/wiki/Conceptual_model,[83],modeled,Q2623243,/m/033ccn,
ISIS3302,"Modelado, Simulación, y Optimización",Concept,0.4538,2.84,http://en.wikipedia.org/wiki/Concept,[99],concepts,Q151885,/m/0203b,
ISIS3302,"Modelado, Simulación, y Optimización",Simulation,0.7457,8.453,http://en.wikipedia.org/wiki/Simulation,[101],simulation,Q45045,/m/0bwzm,
ISIS3302,"Modelado, Simulación, y Optimización",Scientific method,0.9582,1.211,http://en.wikipedia.org/wiki/Scientific_method,[558],process,Q46857,/m/0cl57g,
ISIS3302,"Modelado, Simulación, y Optimización",Interaction,0.3467,2.215,http://en.wikipedia.org/wiki/Interaction,[560],interaction,Q52948,/m/01ckgp,
ISIS3302,"Modelado, Simulación, y Optimización",Methodology,0.3589,3.471,http://en.wikipedia.org/wiki/Methodology,[283],methodologies,Q185698,/m/02xgdd,
ISIS3302,"Modelado, Simulación, y Optimización",Computer simulation,1,1.069,http://en.wikipedia.org/wiki/Computer_simulation,[372],model,Q925667,/m/020z6z,
ISIS3302,"Modelado, Simulación, y Optimización",Construction,0.5809,2.049,http://en.wikipedia.org/wiki/Construction,[683],construction,Q385378,/m/01jnzj,
ISIS3302,"Modelado, Simulación, y Optimización",Complexity,0.9533,3.432,http://en.wikipedia.org/wiki/Complexity,[437],complexity,Q723897,/m/022rj,
ISIS3302,"Modelado, Simulación, y Optimización",Mathematical optimization,1,8.913,http://en.wikipedia.org/wiki/Mathematical_optimization,[64],optimization,Q141495,/m/0dpl_,
ISIS3302,"Modelado, Simulación, y Optimización",Information,0.8457,8.715,http://en.wikipedia.org/wiki/Information,[357],information,Q11028,/m/03y39,
ISIS3302,"Modelado, Simulación, y Optimización",Complex number,0.6458,1.438,http://en.wikipedia.org/wiki/Complex_number,[546],complex,Q11567,/m/01rm2,
